MLS#, Price, Date, Timestamp170619808,161772,2014-03,1396249200000
170619797,147646,2016-05,1464678000000
170619797,144734,2016-06,1467270000000
170619797,85317,2016-07,1469948400000
170619797,92248,2016-08,1472626800000
170619797,88874,2016-09,1475218800000
170619797,83877,2016-10,1477897200000
170619797,82366,2016-11,1480492800000
170619797,80484,2016-12,1483171200000
170619797,72828,2017-01,1485849600000
170619797,66524,2017-02,1488268800000
170619797,67635,2017-03,1490943600000
170619797,69062,2017-04,1493535600000
170619797,75292,2017-05,1496214000000
170619797,82734,2017-06,1498806000000
170619797,82743,2017-07,1501484400000
170619797,69938,2017-08,1504162800000
170619797,74873,2017-09,1506754800000
170619797,70536,2017-10,1509433200000
170619797,65224,2017-11,1512028800000
170619797,68473,2017-12,1514707200000
170619797,66754,2018-01,1517385600000
170619797,65705,2018-02,1519804800000
170619797,67371,2018-03,1522479600000
170619797,66780,2018-04,1525071600000
170619797,72188,2018-05,1527750000000
170619797,69874,2018-06,1530342000000
170619797,74054,2018-07,1533020400000
170619797,70725,2018-08,1535698800000
170619797,66463,2018-09,1538290800000
170619797,87349,2018-10,1540969200000
170619797,92115,2018-11,1543564800000
170619797,95612,2018-12,1546243200000
170619797,81016,2019-01,1548921600000
170619797,77869,2019-02,1551340800000
170619797,79630,2019-03,1554015600000
170619797,76195,2019-04,1556607600000
170619797,78135,2019-05,1559286000000
170619797,79627,2019-06,1561878000000
170619797,76028,2019-07,1564556400000
170619797,75225,2019-08,1567234800000
170619797,77829,2019-09,1569826800000
170619797,83498,2019-10,1572505200000
170619797,84992,2019-11,1575100800000
170619797,85404,2019-12,1577779200000
170619797,84089,2020-01,1580457600000
170619797,84651,2020-02,1582963200000
170619797,83675,2020-03,1585638000000
170619797,83176,2020-04,1588230000000
170619797,83363,2020-05,1590908400000
170619797,78545,2020-06,1593500400000
170619797,77795,2020-07,1596178800000
170619797,76130,2020-08,1598857200000
170619797,86106,2020-09,1601449200000
170619797,90262,2021-01,1612080000000
170619797,93685,2021-02,1614499200000
170619797,92494,2021-03,1617174000000
170619797,94516,2021-04,1619766000000
170619797,92400,2021-08,1630393200000
170619797,93000,2021-09,1632985200000
170619797,93000,2021-10,1635663600000
170619797,92300,2021-11,1638259200000
170619797,88600,2021-12,1640937600000
170619797,98900,2022-03,1648710000000
170619797,118300,2022-07,1659250800000
170619797,90200,2022-09,1664521200000
170619797,121800,2022-10,1667199600000
170619797,127900,2022-11,1669795200000
170619797,120100,2022-12,1672473600000
170619797,113600,2023-01,1675152000000
